wave	var	page	description	labels	depends_on	section	source
11-year follow-up (adult/parent report)	F138	50	Has [child name] ever undergone speech therapy or the like? Depending on F137	1. yes | 2. no | 99. not answered | 100. not applicable			extracted
11-year follow-up (adult/parent report)	F139	50	Is there still an awareness of [child name] speech impairments?				extracted
11-year follow-up (adult/parent report)	F140	51	How often do you remind your child to brush his/her teeth?	1. Every day | 2. weekly | 3. sometimes | 4. rarely | 5. never | 99. not answered | (Can be skipped without being answered)			extracted
11-year follow-up (adult/parent report)	F141	51	How often does [child name] actually brush her/his teeth?	1. more than two times daily | 2. two times a day | 3. one time a day | 4. every week, but not every day | 5. less than once a week | 6. never | 99. not answered			extracted
11-year follow-up (adult/parent report)	F142	51	How often do you verify [child name]s tooth brushing?	1. Every day | 2. weekly | 3. sometimes | 4. rarely | 5. never | 99. not answered			extracted
11-year follow-up (adult/parent report)	F143	51	Has [child name] been taking vitamin pills/supplements during the past years?	1. Always or almost always | 2. Only in the winter | 3. Once in a while | 4. no, not at all/very rarely | 99. not answered			extracted
11-year follow-up (adult/parent report)	F144_1-6	52	What type of vitamin pills/supplements has [child name] received? (You are welcome to tick off more than one) Depending on F143				range-header
11-year follow-up (adult/parent report)	F144_1	52	multivitamin pills				extracted
11-year follow-up (adult/parent report)	F144_2	52	calcium supplements				extracted
11-year follow-up (adult/parent report)	F144_3	52	D-vitamin supplements				extracted
11-year follow-up (adult/parent report)	F144_4	52	C-vitamin supplements				extracted
11-year follow-up (adult/parent report)	F144_5	52	fish oil/cod liver oil				extracted
11-year follow-up (adult/parent report)	F144_6	52	other 1=yes, not answered=99, irrelevant=100 (Can be skipped without being answered)				extracted
11-year follow-up (adult/parent report)	F144_6A	52	_______ other				extracted
11-year follow-up (adult/parent report)	F145	52	Does it sometimes happen that [child name] pees his/her pants?	1. yes | 2. no | 99. not answered			extracted
11-year follow-up (adult/parent report)	F146	52	About how often? (does he/she pee his/her pants) Depending on F145	1. less than once a month | 2. less than once a week | 3. about once a week | 4. 2-5 times a week | 5. every day | 99. not answered | 100. not applicable			extracted
11-year follow-up (adult/parent report)	F147	52	Does it sometimes happen that [child name] has stools (more than skid marks) in his/her pants?	1. yes | 2. no | 99. not answered			extracted
11-year follow-up (adult/parent report)	F148	52	About how often? (defecation in pants) Depending on F147	1. less than once a month | 2. less than once a week | 3. about once a week | 4. 2-5 times a week | 5. Every day | 99. not answered | 100. not applicable			extracted
11-year follow-up (adult/parent report)	F149	53	Does it sometimes happen that [child name] wets his/her bed?	1. yes | 2. no | 99. not answered			extracted
11-year follow-up (adult/parent report)	F150	53	About how often? (wets his/ her bed) Depending on F149	1. less than once a month | 2. less than once a week | 3. about once a week | 4. 2-5 times a week | 5. Every day | 99. not answered | 100. not applicable			extracted
11-year follow-up (adult/parent report)	F151	53	Does it sometimes happen that [child name] has defecation in bed?	1. yes | 2. no | 99. not answered			extracted
11-year follow-up (adult/parent report)	F152	53	About how often? (defecation in bed) Depending on F151	1. less than once a month | 2. les than once a week | 3. about once a week | 4. 2-5 times a week | 5. every day | 99. not answered | 100. not applicable			extracted
11-year follow-up (adult/parent report)	F153	53	Is [child name] circumcised?	1. yes | 2. no | 99. not answered | (Question F154 F155 is added April 6 2011 and only occur in version 2) | (Can be skipped without being answered) | Depending on F153			extracted
11-year follow-up (adult/parent report)	F154	53	How old was [child name] when he/she was circumcised? _________ years. 0= don't know, 99= not answered, 100= irrelevant				extracted
11-year follow-up (adult/parent report)	F155	54	Why was [child name] circumcised? You are welcome to tick off more than one.	1. Because of phimosis | 2. because of inflammation under the foreskin | 3. because of urinary tract infection | 4. because boys/ men in our family normally get circumcised (tradition/religion) | 5. another reason | 99. not answered | 100. not applicable			extracted
11-year follow-up (adult/parent report)	F156_1	54	Is considerate of other people's feelings	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_2	54	Is restless, overactive, cannot stay still for long	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_3	54	Often complains of headaches, stomach-aches or sickness	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_4	55	Shares readily with other children (treats, toys, pencils, etc.)	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_5	55	Often has temper tantrums or hot tempers	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_6	55	Rather solitary, tends to play alone	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_7	55	Generally obedient, usually does what adults request	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_8	55	Many worries, often seems worried	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_9	55	Helpful if anyone is hurt, upset or feeling ill	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_10	55	Constantly fidgeting of squirming	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_11	55	Has at least one good friend	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_12	56	Often fights with other children or bullies them	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_13	56	Is often unhappy, down hearted or tearful	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_14	56	Generally liked by other children	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_15	56	Easily distracted, concentration wanders	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_16	56	Nervous or clingy in new situations, easily loses confidence	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_17	56	Kind to younger children	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_18	56	Often lies or cheats	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_19	56	Picked on or bullied by other children	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_20	57	Often volunteers to help others (parents, teachers, other children)	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_21	57	Thinks things out before acting	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_22	57	Steals from home, in day care centers, schools or elsewhere	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_23	57	Gets on better with adults than with other children	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_24	57	Many fears, is easily scared	1. not true | 2. somewhat true | 3. certainly true | 99. not answered			extracted
11-year follow-up (adult/parent report)	F156_25	57	Sees tasks through to the end, good attention span	1. not true | 2. somewhat true | 3. certainly true | 99. not answered | (Can be skipped without being answered)			extracted
11-year follow-up (adult/parent report)	F156A	57	note any worries or remarks here:				extracted
11-year follow-up (adult/parent report)	F157	58	Overall, do you think that [child name] has difficulties on one or more of the following areas: emotions, concentration, behavior or being able to get on with other people?	1. no | 2. yes, minor difficulties | 3. yes, obvious difficulties | 4. yes, serious difficulties | 99. not answered			extracted
11-year follow-up (adult/parent report)	F158	58	How long have these difficulties been present? Depending on F157	1. less than a month | 2. 1-5 months | 3. 6-12 months | 4. more than one year | 99. not answered | 100. not relevant			extracted
11-year follow-up (adult/parent report)	F159	58	Do the difficulties upset or distress your child? Depending on F157	1. not at all | 2. only a bit | 3. pretty much | 4. very much | 99. not answered | 100. not relevant			extracted
11-year follow-up (adult/parent report)	F160_1	58	Do these difficulties interfere with your child's everyday life at home? Depending on F157	1. not at all | 2. only a bit | 3. pretty much | 4. very much | 99. not answered | 100. not relevant			extracted
11-year follow-up (adult/parent report)	F160_2	58	Do these difficulties interfere with your child's everyday - friendships? Depending on F157	1. not at all | 2. only a bit | 3. pretty much | 4. very much | 99. not answered | 100. not relevant			extracted
11-year follow-up (adult/parent report)	F160_3	58	Do these difficulties interfere with your child's everyday life - classroom learning?				extracted
11-year follow-up (adult/parent report)	F160_4	59	Do these difficulties interfere with your child's everyday life - leisure time? Depending on F157	1. not at all | 2. only a bit | 3. pretty much | 4. very much | 99. not answered | 100. not relevant			extracted
11-year follow-up (adult/parent report)	F161	59	Do these difficulties put a burden on you or the family as a whole? Depending on F157	1. not at all | 2. only a bit | 3. pretty much | 4. very much | 99. not answered | 100. not relevant			extracted
11-year follow-up (adult/parent report)	F162	59	May we contact your child's teacher?	1. yes, you may contact my child's teacher | 2. no, I do not want you to contact my child's teacher | 99. not answered			extracted
11-year follow-up (adult/parent report)	F163	59	Has [child name] in the past 12 months had any type of movement, twitch or habit that [child name] did not seem to be able to control, for example excessive blinking with the eyes, grimaces, nose wrinkling or head rolls?				extracted
11-year follow-up (adult/parent report)	F164	60	Has [child name] in the past 12 months had any words or sounds that [child name] did not seem to be able to control, for example excessive snuffling, coughing or clearing of his/her throat?	1. yes | 2. no (if no is also answered in F163) | 99. not answered			extracted
